id,feature_529,feature_533,feature_2076,feature_4089,feature_4283,feature_7902,feature_10682,feature_10843,feature_12383,feature_14488,feature_18489,feature_20666,feature_20678,feature_21924,feature_22686,feature_23074,feature_25912,feature_28332,feature_28413,feature_30181,feature_31067,feature_35902,feature_38422,feature_41055,feature_41208,feature_41525,feature_41885,feature_42545,feature_42929,feature_44044,feature_47595,feature_50448,feature_50452,feature_50460,feature_50934,feature_51807,feature_55460,feature_90249,feature_90371,feature_90397,feature_90702,feature_92993,feature_93465,feature_97204,feature_100226,feature_100554,feature_103304,feature_110372,feature_116707,feature_118278,feature_120495,feature_120634,feature_123357,feature_127153,feature_140314,feature_140477,feature_141090,feature_141829,feature_143867,feature_145530,feature_147608
1073_DFA_HAP_XX_seg0,0.1232054,0.061255634,0.0,0.014255423,0.02355545,0.05691559,0.065226614,0.093321115,0.010859103,0.06563457,0.039677694,0.18667857,0.08090211,0.06372422,0.045835912,0.0,0.025653353,0.02494959,0.07715297,0.010396639,0.02258439,0.0,0.19121249,0.033873748,0.029048255,0.03017092,0.049381852,0.033564042,0.036215138,0.016039923,0.017030397,0.20904946,0.24237424,0.32286286,0.08849366,0.068931915,0.02534795,0.2938263,0.2882352,0.18747067,0.2725416,0.018603105,0.021893583,0.03508448,0.13283895,0.046995837,0.038672447,0.0,0.011702918,0.0143518895,0.0,0.072209306,0.0,0.0715595,0.07297949,0.14147447,0.02837759,0.0076144403,0.02632455,0.07176505,0.05412838
1085_IEO_ANG_LO_seg0,0.020433946,0.100078225,0.01846591,0.021871869,0.0029861964,0.016298898,0.06279626,0.06120484,0.029264731,0.06563457,0.03515832,0.20892026,0.09514909,0.13582024,0.0069651576,0.0,0.04880932,0.012215924,0.15801986,0.014604904,0.101771325,0.06071728,0.20611037,0.06015949,0.08794843,0.026218627,0.07512375,0.013327895,0.032018743,0.07431409,0.06357829,0.2127106,0.07351219,0.20097516,0.12582251,0.08801846,0.04424456,0.2940626,0.2954452,0.16729806,0.24596597,0.0,0.015366112,0.03730824,0.079371564,0.07663601,0.020985786,0.20634624,0.04217997,0.007189471,0.03644404,0.04949377,0.031492464,0.08421944,0.0,0.03522542,0.040426962,0.019539155,0.04186551,0.06907663,0.058414638
1065_TSI_HAP_XX_seg0,0.05647541,0.093738794,0.018669002,0.0,0.022780918,0.009365892,0.098555006,0.009015143,0.022072924,0.06563457,0.037471548,0.06743473,0.13555361,0.041573666,0.00093234377,0.0103062615,0.077073395,0.032462403,0.08285334,0.0056472565,0.061161615,0.01802021,0.2127876,0.024098998,0.031374484,0.012230857,0.055702608,0.007149429,0.043177698,0.02336478,0.036832847,0.22588979,0.20149636,0.26817235,0.09707699,0.06667395,0.061675962,0.28675285,0.30205363,0.12173807,0.16593121,0.0,0.0,0.03312731,0.12962095,0.13590078,0.029097604,0.3971541,0.025601534,0.008591361,0.03889771,0.005107855,0.026059326,0.07641721,0.0,0.14754485,0.044697773,0.0,0.0,0.07176505,0.034797028
1056_DFA_HAP_XX_seg0,0.11969472,0.08445728,0.008834857,0.0028570185,0.043400683,0.020259984,0.06323693,0.09500345,0.03064686,0.16298911,0.027812643,0.1747599,0.0787029,0.02070306,0.014917846,0.07275455,0.056804527,0.016199436,0.096141726,0.013299775,0.026465148,0.025397563,0.2104273,0.039040994,0.017205853,0.019402822,0.0289035,0.0,0.010830115,0.04677246,0.032307964,0.20904946,0.08801392,0.33188197,0.08545303,0.086160354,0.054343373,0.2928186,0.2882352,0.19441654,0.25361183,0.047234375,0.057606913,0.037251465,0.14582808,0.04991147,0.06420771,0.0,0.00947482,0.02820115,0.01567036,0.072185844,0.056505274,0.08204124,0.06430826,0.13841997,0.03342409,0.0,0.03265041,0.06907663,0.048000842
1005_IWL_NEU_XX_seg1,0.074798964,0.07647577,0.0,0.00533511,0.015115174,0.0,0.15563463,0.079632625,0.008384577,0.06563457,0.03492102,0.040550027,0.08444384,0.2015418,0.029168762,0.0,0.11623746,0.13234761,0.13527682,0.02035736,0.03510572,0.038510453,0.06836834,0.04971352,0.0152664315,0.04065469,0.018929057,0.0,0.045803353,0.041980095,0.016604228,0.21313465,0.107656896,0.26188058,0.09822042,0.0351366,0.05476493,0.28316683,0.2882352,0.10444165,0.25589353,0.0494179,0.0,0.0,0.112150356,0.046759117,0.022213014,0.0,0.015807519,0.023731701,0.032718807,0.067383364,0.028550714,0.040058546,0.062135354,0.046069257,0.037994478,0.013523334,0.009185865,0.07176505,0.0
1084_IWL_HAP_XX_seg0,0.020433946,0.075280756,0.012265817,0.009189704,0.03476802,0.015669694,0.065133296,0.055718087,0.023259372,0.06563457,0.027411936,0.11923196,0.085750155,0.08088184,0.01471751,0.0,0.19277392,0.017774047,0.09827534,0.01364656,0.02798381,0.06175226,0.15006149,0.03060949,0.047011558,0.0,0.0,0.049720924,0.02956319,0.11296011,0.0267173,0.2127106,0.314459,0.32390895,0.11730838,0.0613499,0.010353548,0.2746853,0.2954452,0.22002932,0.23376782,0.0015523003,0.034141645,0.040978663,0.19660474,0.05874417,0.0,0.021844983,0.0074604964,0.0057376768,0.034828454,0.045393758,0.0070088217,0.09104659,0.03832276,0.12881185,0.03916549,0.008305562,0.0002205222,0.07176505,0.046962164
1034_TAI_DIS_XX_seg1,0.09365549,0.17143403,0.0047554853,0.0069061383,0.0,0.0,0.105372556,0.0018077753,0.0,0.06563457,0.021629779,0.07179329,0.19254348,0.13234761,0.048720557,0.0,0.10942052,0.13234761,0.1366927,0.031169305,0.031932015,0.1060019,0.0713387,0.02056286,0.030714868,0.036139052,0.0,0.0,0.01629958,0.01092775,0.0,0.021057414,0.15493624,0.2557064,0.21456598,0.040260427,0.15850802,0.17469561,0.27805212,0.20633118,0.13734631,0.018211361,0.014369201,0.0,0.09821704,0.17351928,0.013075806,0.41725245,0.012339913,0.029971112,0.034292907,0.037395757,0.028550714,0.018442845,0.1140529,0.17578153,0.020209782,0.021901174,0.014702073,0.07166718,0.0
1075_ITH_SAD_XX_seg0,0.06780002,0.11955638,0.008520974,0.015562984,0.027597807,0.031780034,0.11124035,0.02378931,0.0,0.12778798,0.03403844,0.08455367,0.09758348,0.0,0.0,0.09823344,0.04566105,0.10796593,0.11078044,0.020985544,0.08009031,0.010119541,0.13600686,0.0027936695,0.01902371,0.037377477,0.03233936,0.012896198,0.10948477,0.036536932,0.062061533,0.087880984,0.074858904,0.14698698,0.1387735,0.08977976,0.059341636,0.23449075,0.20940721,0.31957686,0.29336867,0.0,0.0061617745,0.07191467,0.23555008,0.08410807,0.031325426,0.25142726,0.014879517,0.07224888,0.02221325,0.04890191,0.034645736,0.08343974,0.0,0.05310041,4.4258115e-05,0.0,0.0,0.18955216,0.025172995
1005_IEO_DIS_HI_seg0,0.08854553,0.057431713,0.015206045,0.0,0.017430058,0.021773927,0.036981903,0.05321054,0.032359432,0.06563457,0.028729139,0.20497905,0.25695828,0.013204172,0.06234435,0.0,0.15091589,0.015529463,0.092282,0.0276173,0.057958107,0.06406529,0.21064772,0.044648428,0.019302655,0.02046547,0.020549119,0.08480732,0.052038405,0.0314046,0.027945,0.2725855,0.20609249,0.0,0.0782661,0.061314765,0.047940016,0.15688416,0.22559512,0.10596991,0.15905678,0.0,0.0044684764,0.035657927,0.061120324,0.17597103,0.057698548,0.0949371,0.00445118,0.0,0.0253033,0.038040474,0.0070165955,0.08118224,0.13653654,0.057717796,0.045264453,0.007359114,0.0,0.07176505,0.021991227
1078_IEO_ANG_HI_seg0,0.15380737,0.08696157,0.012842006,0.0,0.03565875,0.019823588,0.10771004,0.08838643,0.03185094,0.06563457,0.027734606,0.12819165,0.13555361,0.016990732,0.0028156,0.0,0.041983437,0.013672154,0.1002194,0.015856156,0.07101142,0.01771188,0.2340072,0.019392181,0.014765055,0.032310117,0.023192935,0.0,0.012810493,0.0069450336,0.039626755,0.22588979,0.2071174,0.21525188,0.08524704,0.10184637,0.03271911,0.3157304,0.30205363,0.11739431,0.17363949,0.019272493,0.016098155,0.00066280906,0.1791279,0.13590078,0.04281328,0.07364045,0.006887077,0.016554076,0.04802707,0.014756642,0.0,0.0932208,0.14974464,0.052945856,0.034143835,0.00047851834,0.03478364,0.07176505,0.03887009
1012_DFA_ANG_XX_seg0,0.025172153,0.045700416,0.0,0.028927911,0.029242879,0.01656923,0.11992001,0.029267974,0.0,0.06786248,0.027750013,0.1615995,0.04840109,0.13001801,0.011633448,0.07550124,0.09471812,0.0089933,0.09116916,0.015699103,0.10129095,0.060610194,0.20809539,0.012267,0.01156724,0.0,0.04809791,0.117103696,0.05763637,0.022061981,0.03961533,0.10597078,0.12868202,0.2618851,0.15737468,0.10536399,0.01627638,0.26832625,0.27527684,0.11896802,0.26096147,0.0086634075,0.019596322,0.0033419232,0.2067183,0.071299136,0.01212998,0.058648854,0.05227387,0.022337483,0.0033057705,0.0746235,0.012395789,0.088607945,0.00014982585,0.056761142,0.023452679,0.009217022,0.041296463,0.04948701,0.045779243
1083_IEO_FEA_MD_seg0,0.020433946,0.07418814,0.034910522,0.010342094,0.022793673,0.00039009986,0.15682375,0.034725953,0.0,0.06563457,0.03511204,0.08933821,0.09280237,0.10123534,0.03406058,0.0,0.036092017,0.08719721,0.10876039,0.041860785,0.023372488,0.02788341,0.14810166,0.03257882,0.045588203,0.01743567,0.07058066,0.08317746,0.082715645,0.034584574,0.054030214,0.2127106,0.18999831,0.31135365,0.0970201,0.078668445,0.009068211,0.32910597,0.2954452,0.06727116,0.32778385,0.038528204,0.009962887,0.043749344,0.00316394,0.070246086,0.0024811171,0.034368996,0.024263809,0.0,0.037211597,0.05609402,0.0,0.085806705,0.0,0.12093317,0.017200172,0.014145626,0.05070108,0.07176505,0.053959053
1077_IEO_DIS_LO_seg0,0.09349687,0.2422242,0.0,0.008231809,0.012561012,0.0,0.12459206,0.07016246,0.0224015,0.06563457,0.038857758,0.14853103,0.2885247,0.0104779415,0.028699297,0.0,0.029480277,0.087248474,0.13266197,0.031066127,0.016714942,0.012035422,0.10076363,0.029428804,0.028884798,0.026159478,0.03174122,0.02978767,0.035986997,0.028466696,0.0,0.0031983363,0.16708969,0.0097590955,0.08351854,0.015300466,0.053136636,0.22377715,0.27805212,0.2044325,0.13150102,0.03702778,0.03007425,0.0060160276,0.014926517,0.09042932,0.011275347,0.17017189,0.019141257,0.0,0.07029058,0.036971737,0.0063936254,0.054384977,0.079496145,0.075042404,0.04051198,0.03702319,0.034675125,0.07176505,0.0
1084_IEO_FEA_LO_seg0,0.057872795,0.07331905,0.006184,0.0,0.01966656,0.0019948785,0.16351043,0.06812615,0.02300459,0.06563457,0.052701857,0.17172132,0.24589421,0.0,0.028146895,0.0,0.0041674753,0.14902587,0.11575496,0.0426082,0.021613413,0.016299007,0.122277856,0.061574314,0.053280354,0.050205156,0.00030833916,0.06297947,0.0,0.058540493,0.01038664,0.22588979,0.30920953,0.33107376,0.11313562,0.04920166,0.030880142,0.25644052,0.30205363,0.075250596,0.16630267,0.0,0.039651964,0.01607167,0.14079125,0.17810453,0.010168477,0.24202092,0.016356265,0.007061635,0.049907424,0.0050846883,0.026082586,0.10959296,0.14974464,0.06222886,0.03394384,0.017964853,0.036382545,0.07176505,0.066113696
1078_TAI_SAD_XX_seg1,0.11878946,0.083016545,0.0,0.0,0.0,0.0,0.12090886,0.012311395,0.0,0.06563457,0.021629779,0.069870256,0.1563529,0.13234761,0.13234761,0.0,0.063244,0.13234761,0.11646715,0.020118326,0.021609936,0.022075102,0.0005378585,0.015327994,0.016319834,0.3373113,0.0,0.0,0.33679834,0.0,0.011815736,0.20134231,0.17823644,0.17807494,0.21537782,0.035573423,0.15850802,0.2925357,0.2711227,0.22220644,0.43165648,0.027457697,0.008669055,0.0,0.14011478,0.14433219,0.0,0.41335532,0.0,0.072727315,0.04009974,0.04265318,0.028550714,0.0696787,0.007483244,0.08302281,0.0,0.015461579,0.0,0.21127449,0.0
1068_ITH_HAP_XX_seg1,0.01006261,0.08063799,0.0,0.0011392857,0.0,0.0,0.09631645,0.0,0.0,0.068921,0.021629779,0.06828907,0.12750062,0.13234761,0.13234761,0.0001672635,0.09879518,0.13234761,0.15109006,0.0072991694,0.021844786,0.07956539,0.0005378585,0.02601967,0.021988772,0.00541896,0.0,0.0,0.023253739,0.0,0.026331928,0.09596562,0.16432878,0.24427633,0.21537782,0.032210927,0.15850802,0.2820077,0.20940721,0.10544094,0.45869118,0.004856788,0.028579138,0.0,0.13706845,0.12244227,0.01797002,0.38677981,0.0,0.021454886,0.0009366572,0.070798896,0.028550714,0.03859157,0.0,0.15059938,0.0,0.009366465,0.010071869,0.17270514,0.0
1059_IEO_ANG_MD_seg0,0.09640594,0.043689102,0.02858629,0.04163856,0.024730317,0.017101502,0.08857777,0.038131487,0.01877376,0.06563457,0.02282594,0.15115619,0.06666481,0.01246886,0.010922584,0.0,0.031247763,0.008031418,0.096596,0.015748406,0.030220672,0.033146944,0.19592322,0.003211704,0.044967234,0.032085247,0.038585097,0.02814246,0.0,0.0,0.026535738,0.10597078,0.3370446,0.2460464,0.10767477,0.058113504,0.085955285,0.32274422,0.27527684,0.19126295,0.29659164,0.035413064,0.012501776,0.023590505,0.0294039,0.080165386,0.038939457,0.118865095,0.03790178,0.0092174085,0.002403849,0.057817563,0.050560668,0.084396236,0.06339635,0.052888915,0.045439847,0.01840546,0.047879882,0.07176505,0.042283412
1090_IWW_FEA_XX_seg1,0.049394596,0.054084226,0.0,0.0,0.0,0.0,0.10229675,0.0,0.0,0.05854703,0.021629779,0.25759408,0.04840109,0.13234761,0.13234761,0.0,0.09899898,0.13234761,0.16244069,0.027265972,0.026736435,0.06963049,0.0005378585,0.02312177,0.021037467,0.025613198,0.0,0.0,0.051857222,0.0,0.07728423,0.12065264,0.2596583,0.0,0.21908028,0.043952953,0.15850802,0.26832625,0.27527684,0.02229703,0.50599784,0.018738763,0.03312806,0.0,0.084937714,0.01211354,0.017917363,0.058648854,0.024700658,0.0,0.01257781,0.10964034,0.028550714,0.05233744,0.08555536,0.059978854,0.0,0.023976097,0.018562414,0.18161544,0.0
1064_TIE_HAP_XX_seg0,0.05647541,0.07331905,0.0,0.0,0.0,0.0060612764,0.09999981,0.012857422,0.0,0.0644815,0.03478168,0.06248928,0.14814295,0.07942394,0.09354333,0.0,0.030031567,0.0135055045,0.08510764,0.0048998417,0.041206904,0.037520386,0.20224224,0.020192545,0.017775103,0.025002655,0.016116198,0.05783675,0.047269117,0.021120057,0.02877311,0.22588979,0.30920953,0.29119945,0.104946084,0.077134594,0.014230079,0.29008883,0.30205363,0.1355562,0.25737178,0.009412906,0.014963499,0.02766998,0.12021306,0.14433219,0.020649308,0.4052327,0.0479504,0.020069983,0.036737002,0.008702978,0.0069595627,0.07069012,0.0137845725,0.14659216,0.0,0.0,0.010805454,0.18161544,0.04297711
1067_WSI_SAD_XX_seg1,0.0125212185,0.045304745,0.0,0.0,0.0,0.0,0.10946334,0.0,0.0,0.06563457,0.021629779,0.07735715,0.07178726,0.13234761,0.13234761,0.0,0.08110536,0.13234761,0.11893165,0.021125972,0.03380393,0.06942984,0.0005378585,0.02606138,0.014315499,0.018935211,0.0,0.0,0.016344141,0.0,0.0069755954,0.21313465,0.20406745,0.17759216,0.21666463,0.04920147,0.15850802,0.2820077,0.2882352,0.16098312,0.49588764,0.05097864,0.053591408,0.0,0.1747529,0.042375755,0.00397124,0.0,0.07333592,0.046584513,0.031707793,0.10572464,0.028550714,0.03613158,0.100829676,0.03632979,0.0,0.01870861,0.01507195,0.14564237,0.0
1090_IEO_FEA_LO_seg0,0.09497436,0.13563415,0.0,0.0016830581,0.0074621337,0.0,0.16351043,0.06982519,0.0,0.06563457,0.028174816,0.17172132,0.24589421,0.0073180622,0.042450313,0.041833397,0.04139987,0.0838849,0.14170392,0.0426082,0.020836484,0.02769121,0.054443426,0.06556889,0.028012838,0.0027148256,0.03058724,0.0,0.016047798,0.019503793,0.0,0.22588979,0.14216723,0.33107376,0.08440255,0.019622004,0.03096808,0.25644052,0.30205363,0.075250596,0.17629252,0.033391308,0.0322905,0.0050115427,0.14079125,0.17810453,0.022520991,0.24202092,0.004348935,0.0,0.05682013,0.0062578074,0.028550714,0.07682567,0.14974464,0.06222886,0.02137755,0.040573794,0.05044446,0.07176505,0.0
1042_TAI_HAP_XX_seg0,0.055078022,0.1271898,0.0,0.0,0.017889045,0.015336088,0.09963127,0.016170701,0.0039172135,0.06563457,0.030247374,0.059345633,0.1563529,0.0494721,0.021298517,0.0,0.07947737,0.008470429,0.110446356,0.0037024939,0.043864872,0.036525592,0.2056079,0.025982017,0.003482475,0.0,0.060860496,0.022441251,0.00065929774,0.07671096,0.031110406,0.22588979,0.18751848,0.3113352,0.14492482,0.100246005,0.021907106,0.2925357,0.30205363,0.1491779,0.20204498,0.0,0.009590905,0.046560943,0.11201777,0.15014085,0.010858584,0.41335532,0.050084393,0.014431742,0.03483051,0.0066818246,0.0053300285,0.081939936,0.0,0.14403577,0.01855257,0.0,0.0,0.06907663,0.04016948
1084_MTI_SAD_XX_seg1,0.024667352,0.07615936,0.0,0.0,0.004154193,0.0,0.08964268,0.066952884,0.0,0.06563457,0.021629779,0.07300906,0.085750155,0.13234761,0.030300634,0.0,0.1323468,0.13234761,0.12689035,0.020547664,0.015546613,0.053440094,0.0,0.03393613,0.02923009,0.029992847,0.017330786,0.0,0.038261462,0.03146103,0.012210344,0.20558502,0.30653,0.12562336,0.0955659,0.036678623,0.27157027,0.2746853,0.2954452,0.31195846,0.24956644,0.014426504,0.029274452,0.0,0.25419873,0.056202717,0.0066891313,0.021844983,0.008225562,0.0073397565,0.035728335,0.055862177,0.028550714,0.013811915,0.009287389,0.055696376,0.026782988,0.018985841,0.011236622,0.07176505,0.0
1086_IOM_DIS_XX_seg0,0.0271227,0.078585446,0.024672914,0.0,0.0,0.0,0.08287626,0.013344556,0.009311384,0.06563457,0.037564665,0.18335517,0.14814295,0.025310231,0.03187461,0.0,0.038825806,0.051836077,0.13304009,0.030871823,0.025291396,0.03610737,0.14874482,0.017772375,0.043472618,0.009134977,0.00970901,0.035518765,0.00615054,0.03325453,0.0,0.19289654,0.1759678,0.0,0.094643675,0.061787117,0.07053396,0.29008883,0.2711227,0.18739982,0.24470495,0.0,0.0,0.0435311,0.05048859,0.14433219,0.008203814,0.4052327,0.01879537,0.05658989,0.021334236,0.011200567,0.06281731,0.09064599,0.057645135,0.05190438,0.023811862,0.0,0.019464193,0.07176505,0.048058603
1044_TIE_FEA_XX_seg0,0.09149057,0.096932456,0.02138995,0.0,0.01822137,0.015682401,0.09235535,0.029196816,0.011023411,0.06563457,0.03162217,0.048420966,0.2737988,0.10383371,0.0,0.0,0.060306687,0.09159812,0.092010945,0.04415236,0.020862231,0.051142037,0.21694489,0.013649132,0.023354363,0.048734244,0.02224221,0.10724651,0.05465538,0.04027936,0.024072083,0.12168918,0.26707882,0.21192732,0.08903214,0.09722533,0.037802942,0.23059489,0.23764189,0.010256636,0.124326505,0.0,0.006784173,0.018571489,0.10049764,0.12763979,0.026423335,0.3115085,0.047203664,0.0,0.06307207,0.025409574,0.029455397,0.08539553,0.0,0.09943019,0.028169418,0.029602053,0.028681546,0.07176505,0.04302164
1058_DFA_DIS_XX_seg1,0.061063353,0.083016545,0.0,0.0,0.0,0.0,0.07683969,0.003226187,0.0,0.06563457,0.021629779,0.19448122,0.13555361,0.13234761,0.13234761,0.0,0.08961808,0.13234761,0.08948032,0.030471163,0.04149624,0.032031976,0.052296624,0.049999934,0.027432436,0.013703638,0.0,0.0,0.034231227,0.0,0.0,0.20134231,0.17823644,0.0,0.21537782,0.054027904,0.15850802,0.28675285,0.2711227,0.18096949,0.43165648,0.009480163,0.0,0.009896256,0.055871617,0.12999766,0.029227942,0.3971541,0.005797907,0.0,0.014190704,0.011705141,0.028550714,0.03540944,0.062266212,0.049170803,0.0,0.022271821,0.013634835,0.07176505,0.0
1053_TIE_ANG_XX_seg1,0.03390064,0.087295294,0.015215567,0.020155914,0.0,0.0,0.08219017,0.014566269,0.020378333,0.06517334,0.021629779,0.17596655,0.10084496,0.13234761,0.01990499,0.0,0.1056986,0.13234761,0.13482973,0.017800948,0.0071546887,0.07944787,0.13380907,0.016271506,0.045836885,0.026753541,0.0,0.0,0.026576677,0.02161615,0.0,0.09596562,0.16856486,0.26780632,0.21500151,0.054699272,0.15850802,0.24227488,0.20940721,0.1675079,0.18605238,0.0,0.035247367,0.0,0.00017495293,0.08410807,0.014364206,0.27791595,0.03015088,0.0052417424,0.02694422,0.030509558,0.028550714,0.08463466,0.04831077,0.058539923,0.036240097,0.034998458,0.036695346,0.14564237,0.0
1010_TIE_DIS_XX_seg1,0.09365549,0.098018326,0.0024389215,0.0,0.0015532539,0.0,0.101842225,0.0013763474,0.0,0.115848884,0.041517105,0.08915958,0.1835686,0.028508386,0.01536641,0.0,0.038695224,0.104574636,0.14245203,0.030768644,0.025481347,0.015131224,0.11845964,0.018466467,0.022503708,0.036832944,0.034208614,0.030653937,0.031635355,0.0066302726,0.062450487,0.021057414,0.13029449,0.2713526,0.09428744,0.024751516,0.0446822,0.17807707,0.27805212,0.19823225,0.13734631,0.0,0.011506732,0.06374038,0.093439385,0.15392298,0.019861002,0.41882157,0.008460995,0.0027428346,0.08321706,0.036971737,0.005642793,0.04700243,0.0,0.16517308,0.028076982,0.02834294,0.024312638,0.070137665,0.014611393
1033_MTI_NEU_XX_seg1,0.11042263,0.07825956,0.0,0.0,0.0,0.0,0.15886247,0.027678007,0.0,0.06563457,0.021629779,0.043816917,0.078097954,0.13234761,0.13234761,0.0,0.06617564,0.13234761,0.15454268,0.02035736,0.0618636,0.0618636,0.0005378585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20558502,0.16651374,0.2806083,0.2157541,0.056069296,0.15850802,0.2889337,0.2954452,0.10507244,0.47413993,0.015204579,0.0,0.02005476,0.116156265,0.04200334,0.0,0.0,0.3437349,0.0,0.03919074,0.09245772,0.028550714,0.031544406,0.040101513,0.04090129,0.0,0.0,0.0,0.07176505,0.0
1087_IWW_FEA_XX_seg0,0.013920721,0.035583377,0.01631475,0.0060820933,0.0046128375,0.0,0.0915541,0.07152089,0.0,0.06563457,0.026207639,0.25405997,0.03943817,0.018446516,0.065281324,0.0103062615,0.06427105,0.10344642,0.1158897,0.028917855,0.019840948,0.0072550317,0.0,0.03648171,0.029448302,0.033194263,0.048899427,0.0,0.030501967,0.011393287,0.0,0.10597078,0.07430795,0.0,0.097212054,0.025034597,0.08187699,0.26298895,0.27527684,0.0032843316,0.34220308,0.044036638,0.016134879,0.029131249,0.08752197,0.06661457,0.023865294,0.044682108,0.006929858,0.03075473,0.009160131,0.07609379,0.028550714,0.043726478,0.069804326,0.059056967,0.0,0.038213383,0.025687953,0.055643573,0.0
1085_IOM_FEA_XX_seg1,0.004249933,0.11885105,0.0,0.009631861,0.0,0.0,0.06487244,0.029944086,0.0,0.06563457,0.021629779,0.29505602,0.085750155,0.13234761,0.13234761,0.0,0.06919328,0.13234761,0.10239316,0.035827532,0.024985436,0.05531106,0.0005378585,0.041404754,0.037458025,0.029301492,0.0,0.0,0.012797722,0.0,0.012717177,0.09596562,0.082262576,0.01645509,0.2157541,0.027724218,0.15850802,0.2746853,0.20940721,0.0,0.45869118,0.017082257,0.027139394,0.0,0.13522498,0.056202717,0.010676586,0.021844983,0.008739223,0.0,0.028163064,0.070798896,0.028550714,0.046264526,0.028463123,0.06690485,0.0,0.02169504,0.022766689,0.07176505,0.0
1081_IEO_FEA_MD_seg1,0.024667352,0.059577793,0.0,0.0,0.0,0.0,0.15294051,0.032715168,0.0,0.06563457,0.021629779,0.07033419,0.09026347,0.13234761,0.13234761,0.0,0.06674469,0.13234761,0.16504927,0.042364623,0.018161243,0.04654043,0.0005378585,0.04765159,0.028664673,0.0041220305,0.0,0.0,0.03502684,0.0,0.04893477,0.20558502,0.23978418,0.29001495,0.21335815,0.043686207,0.15850802,0.32634726,0.2954452,0.06427096,0.47676873,0.011617018,0.012149926,0.010813727,0.011208396,0.0621977,0.03663571,0.02117321,0.052832134,0.0,0.035633564,0.09245772,0.028550714,0.045331042,0.0,0.11785214,0.0,0.018542059,0.009045781,0.07176505,0.0
1072_IWW_ANG_XX_seg1,0.122663304,0.078620754,0.0,0.0,0.0,0.0,0.12057567,0.0,0.0,0.06563457,0.021629779,0.13995641,0.08789091,0.13234761,0.13234761,0.0,0.08732636,0.13234761,0.21252464,0.005349804,0.04347871,0.05714369,0.0005378585,0.0,0.02094933,0.07727156,0.0,0.0,0.07727156,0.0,0.0,0.04682456,0.0,0.004825805,0.21787246,0.03707636,0.15850802,0.2398606,0.26490754,0.066779085,0.5105983,0.006731348,0.03298776,0.024761543,0.18875109,0.10135609,0.0,0.4155341,0.013995633,0.0,0.09784674,0.10972389,0.028550714,0.063205,0.11971919,0.023883704,0.0,0.0146092335,0.0,0.21127449,0.0
1052_ITH_HAP_XX_seg0,0.0544477,0.07574299,0.008490464,0.001252551,0.023551933,0.0,0.08729451,0.024078364,0.0,0.06563457,0.02988225,0.09692588,0.095598236,0.026810123,0.02187965,0.0,0.08476994,0.03454941,0.09171363,0.012097824,0.0373953,0.05366286,0.20629217,0.040187165,0.028781693,0.00077836675,0.05688243,0.048447873,0.021310976,0.0,0.022872102,0.19289654,0.17947772,0.22175789,0.14664613,0.061966788,0.004863914,0.22699016,0.2711227,0.19036734,0.22452022,0.0075413855,0.0,0.030897273,0.19180751,0.082260005,0.019078346,0.22504234,0.01899636,0.005714544,0.0,0.0098094,0.0,0.07823422,0.0,0.14282829,0.0382562,0.0,0.024903938,0.07176505,0.041344218
1032_ITH_ANG_XX_seg0,0.114321806,0.0682942,0.0058901655,0.02523882,0.02001644,0.028445471,0.05582536,0.07120503,0.0,0.06563457,0.029372005,0.20964925,0.085750155,0.16586913,0.06448951,0.0,0.09455204,0.027768284,0.09395762,0.015352348,0.024348129,0.0,0.2008055,0.0,0.0019242147,0.038020484,0.094544046,0.059786994,0.030748533,0.026959674,0.030748533,0.2127106,0.18201195,0.23451288,0.09295813,0.07575166,0.010509049,0.2746853,0.2954452,0.14393789,0.32296768,0.0,0.0,0.037373696,0.053064752,0.05874417,0.017777694,0.021844983,0.017383002,0.010372721,0.011265725,0.062964566,0.009515063,0.08091946,0.0,0.050985135,0.0,0.0,0.044791125,0.07176505,0.0
1020_IEO_ANG_MD_seg1,0.015759442,0.0017566626,2.304019e-05,0.009359037,0.008380984,0.0,0.082169496,0.025336409,0.016322944,0.06563457,0.018749578,0.1821901,0.012815124,0.005470041,0.021131719,0.0,0.02011645,0.13234761,0.13094462,0.0147035085,0.021686312,0.18171352,0.1046924,0.023008257,0.030027313,0.009200625,0.03822892,0.0,0.0,0.021265557,0.0018741653,0.19207276,0.20344065,0.20423917,0.08511174,0.036048897,0.025367634,0.33608928,0.25050062,0.19707046,0.26207656,0.0,0.038911786,0.0,0.06232675,0.033188313,0.009718944,0.062275924,0.024270099,0.007156163,0.024369353,0.07036092,0.028550714,0.07531664,0.0701908,0.07522116,0.03204337,0.0117582595,0.03148578,0.07176505,0.0
